,name,url,position,score,hometown,offers
10,Gage Keys,https://247sports.com/player/gage-keys-46059285,SDE ,0.8606," Hilliard Davidson (Hilliard, OH)                    ","['Minnesota', 'Cincinnati', 'Indiana', 'Akron', 'Ball State', 'Bowling Green', 'Dartmouth', 'Eastern Michigan', 'Maryland', 'Ohio', 'Rutgers', 'Toledo', 'Western Michigan', 'Youngstown State', 'Louisville', 'Michigan State', 'Northwestern', 'Penn State', 'Pittsburgh', 'Wisconsin']"
11,Lucas Finnessy,https://247sports.com/player/lucas-finnessy-46058678,OLB ,0.8586," Hamilton (Sussex, WI)                  ","['Minnesota', 'Ball State', 'Illinois State', 'Miami (OH)', 'North Dakota State', 'Northern Illinois', 'South Dakota', 'Western Michigan', 'Iowa', 'Wisconsin']"
12,Aireontae Ersery,https://247sports.com/player/aireontae-ersery-46082414,OT ,0.8551," Ruskin (Kansas City, MO)                  ","['Minnesota', 'Ball State', 'Eastern Kentucky', 'Kansas', 'Kansas State', 'Kent State', 'Northern Iowa', 'South Dakota', 'Central Arkansas', 'Iowa State', 'North Dakota State', 'Northern Iowa']"
13,Justin Bellido,https://247sports.com/player/justin-bellido-46053435,WR ,0.8538," Erasmus Hall (Brooklyn, NY)                    ","['Minnesota', 'Boston College', 'Florida Atlantic', 'Massachusetts', 'Rutgers', 'Syracuse', 'Temple', 'Penn State']"
14,Abner Dubar,https://247sports.com/player/abner-dubar-46055373,S ,0.8532," Anna (Anna, TX)                  ","['Minnesota', 'Colorado', 'Texas Tech', 'Baylor', 'Houston', 'Illinois State', 'Kansas', 'Louisiana', 'Louisiana-Monroe', 'Nevada', 'Texas State', 'Tulsa', 'UTSA', 'Washington State']"
15,Jalen Glaze,https://247sports.com/player/jalen-glaze-46054233,CB ,0.8506," Lincoln (Tallahassee, FL)                  ","['Minnesota', 'Akron', 'Alcorn State', 'Chattanooga', 'Cincinnati', 'Coastal Carolina', 'Colorado State', 'Eastern Michigan', 'FIU', 'Florida A&M', 'Florida Atlantic', 'Georgia', 'Georgia Southern', 'Georgia State', 'Kent State', 'Liberty', 'Louisville', 'Marshall', 'Maryland', 'Mississippi State', 'Purdue', 'Rutgers', 'Samford', 'South Alabama', 'Southern Miss', 'Texas A&M', 'Troy', 'UAB', 'USF', 'Virginia', 'West Virginia']"
16,Cody Lindenberg,https://247sports.com/player/cody-lindenberg-46083547,OLB ,0.8490," Anoka Senior (Anoka, MN)                    ","['Minnesota', 'North Dakota', 'Northern Iowa', 'South Dakota', 'South Dakota State']"
17,Miles Fleming,https://247sports.com/player/miles-fleming-46079775,ATH ,0.8484," Bishop Hartley (Columbus, OH)                  ","['Minnesota', 'Miami (OH)', 'Air Force', 'Akron', 'Ball State', 'Eastern Michigan', 'Kent State', 'Toledo', 'Tulane']"
18,Dakota Thomas,https://247sports.com/player/dakota-thomas-46039183,WR ,0.8477," Shiloh (Snellville, GA)    ","['Minnesota', 'Akron', 'Cincinnati', 'Coastal Carolina', 'Florida Atlantic', 'Liberty', 'Louisville', 'Penn State', 'Temple', 'Troy', 'Western Carolina']"
19,Ali Saad,https://247sports.com/player/ali-saad-46059218,DT ,0.8464," Dearborn (Dearborn, MI)                  ","['Minnesota', 'Boston College', 'Illinois', 'Akron', 'Ball State', 'Bowling Green', 'Buffalo', 'Central Michigan', 'Cincinnati', 'Colorado State', 'Cornell', 'Dartmouth', 'Eastern Michigan', 'Indiana', 'Iowa State', 'Kansas', 'Kent State', 'Massachusetts', 'Miami (OH)', 'Missouri', 'Northwestern', 'Ohio', 'Pennsylvania', 'Princeton', 'Rutgers', 'Temple', 'Toledo', 'Western Michigan', 'Yale', 'Bowling Green']"
20,Dylan McGill,https://247sports.com/player/dylan-mcgill-46057672,ATH ,0.8444," Mesquite (Mesquite, TX)    ","['Minnesota', 'Grambling State', 'Illinois State', 'Stephen F. Austin', 'Tennessee State', 'Harvard', 'Kansas', 'Oklahoma State', 'Yale']"
21,Victor Pless,https://247sports.com/player/victor-pless-46048136,ATH ,0.8410," Harrison (Kennesaw, GA)                  ","['Minnesota', 'Akron', 'Appalachian State', 'Ball State', 'Boston College', 'Cincinnati', 'Coastal Carolina', 'Connecticut', 'East Carolina', 'Florida Atlantic', 'Georgia Southern', 'Houston', 'Indiana', 'Kent State', 'Liberty', 'Louisville', 'Ohio', 'Oregon State', 'South Alabama', 'Syracuse', 'Troy', 'UAB', 'Utah State', 'West Virginia', 'Western Kentucky', 'Duke', 'Oregon State', 'Wisconsin']"
22,Tyrell Lawrence,https://247sports.com/player/tyrell-lawrence-46082453,OG ,0.8366," Clearwater Academy International (Clearwater, FL)                    ","['Minnesota', 'Massachusetts', 'Howard', 'Indiana', 'Tennessee', 'Pittsburgh', 'Syracuse', 'Virginia Tech']"
23,Austin Henderson,https://247sports.com/player/austin-henderson-46080942,TE ,0.8356," Ensworth (Nashville, TN)                  ","['Minnesota', 'Austin Peay', 'Ball State', 'Indiana', 'Iowa State', 'Murray State', 'UT Martin', 'Wisconsin']"
24,Melle Kreuder,https://247sports.com/player/melle-kreuder-46085413,SDE ,0.8356," Germany (Germany, GERM)                    ","['Minnesota', 'Buffalo', 'Massachusetts']"
